index,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
78,EFO:0001086 TF ChIP-seq JUNB,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.7885547876358032,OutputType.CHIP_TF,NaN,NaN,JUNB
79,EFO:0001086 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,false,0.7966734170913696,OutputType.CHIP_TF,NaN,NaN,MAFK
80,EFO:0001086 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.885604202747345,OutputType.CHIP_TF,NaN,NaN,MAX
81,EFO:0001086 TF ChIP-seq MYC,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.9068970084190369,OutputType.CHIP_TF,NaN,NaN,MYC
82,EFO:0001086 TF ChIP-seq NFE2L2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.9798657298088074,OutputType.CHIP_TF,NaN,NaN,NFE2L2
83,EFO:0001086 TF ChIP-seq NR3C1,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.8179261088371277,OutputType.CHIP_TF,NaN,NaN,NR3C1
84,EFO:0001086 TF ChIP-seq NR5A2 genetically modified (insertion) using CRISPR targeting H. sapiens NR5A2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,true,0.7356920838356018,OutputType.CHIP_TF,NaN,NaN,NR5A2
85,EFO:0001086 TF ChIP-seq PBX1 genetically modified (insertion) using CRISPR targeting H. sapiens PBX1,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,true,0.7502723932266235,OutputType.CHIP_TF,NaN,NaN,PBX1
86,EFO:0001086 TF ChIP-seq PBX3,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.9672203063964844,OutputType.CHIP_TF,NaN,NaN,PBX3
87,EFO:0001086 TF ChIP-seq PHF8,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.7930697202682495,OutputType.CHIP_TF,NaN,NaN,PHF8
88,EFO:0001086 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.9411997199058533,OutputType.CHIP_TF,NaN,NaN,POLR2A
89,EFO:0001086 TF ChIP-seq POLR2AphosphoS2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,1.0521565675735474,OutputType.CHIP_TF,NaN,NaN,POLR2AphosphoS2
90,EFO:0001086 TF ChIP-seq PRDM1 genetically modified (insertion) using CRISPR targeting H. sapiens PRDM1,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,true,0.746936559677124,OutputType.CHIP_TF,NaN,NaN,PRDM1
91,EFO:0001086 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.947881281375885,OutputType.CHIP_TF,NaN,NaN,RAD21
92,EFO:0001086 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.7862339615821838,OutputType.CHIP_TF,NaN,NaN,REST
93,EFO:0001086 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,false,0.8062434792518616,OutputType.CHIP_TF,NaN,NaN,RFX5
94,EFO:0001086 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,false,0.7901948094367981,OutputType.CHIP_TF,NaN,NaN,SIN3A
95,EFO:0001086 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,0.7338576316833496,OutputType.CHIP_TF,NaN,NaN,SMC3
96,EFO:0001086 TF ChIP-seq TEAD4,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,single,false,1.038738489151001,OutputType.CHIP_TF,NaN,NaN,TEAD4
97,EFO:0001086 TF ChIP-seq USF2,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,false,0.8009481430053711,OutputType.CHIP_TF,NaN,NaN,USF2
98,EFO:0001086 TF ChIP-seq ZFP36,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,false,0.8146527409553528,OutputType.CHIP_TF,NaN,NaN,ZFP36
99,EFO:0001086 TF ChIP-seq ZNF624 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF624,.,TF ChIP-seq,EFO:0001086,A549,cell_line,adult,encode,paired,true,0.7597917318344116,OutputType.CHIP_TF,NaN,NaN,ZNF624
100,EFO:0001099 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001099,Caco-2,cell_line,adult,encode,single,false,1.152646780014038,OutputType.CHIP_TF,NaN,NaN,CTCF
101,EFO:0001159 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001159,GM12872,cell_line,unknown,encode,single,false,0.9930903911590576,OutputType.CHIP_TF,NaN,NaN,CTCF
102,EFO:0001160 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001160,GM12873,cell_line,unknown,encode,single,false,1.3824414014816284,OutputType.CHIP_TF,NaN,NaN,CTCF
103,EFO:0001161 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001161,GM12874,cell_line,unknown,encode,single,false,1.883349061012268,OutputType.CHIP_TF,NaN,NaN,CTCF
104,EFO:0001162 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001162,GM12875,cell_line,unknown,encode,single,false,1.8309880495071411,OutputType.CHIP_TF,NaN,NaN,CTCF
105,EFO:0001182 TF ChIP-seq ATF2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ATF2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.837831974029541,OutputType.CHIP_TF,NaN,NaN,ATF2
106,EFO:0001182 TF ChIP-seq BCL11A genetically modified (insertion) using site-specific recombination targeting H. sapiens BCL11A,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.8064991235733032,OutputType.CHIP_TF,NaN,NaN,BCL11A
107,EFO:0001182 TF ChIP-seq BCL11B genetically modified (insertion) using site-specific recombination targeting H. sapiens BCL11B,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7877625823020935,OutputType.CHIP_TF,NaN,NaN,BCL11B
108,EFO:0001182 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,false,1.9868561029434204,OutputType.CHIP_TF,NaN,NaN,CTCF
109,EFO:0001182 TF ChIP-seq CTCF genetically modified (insertion) using site-specific recombination targeting H. sapiens CTCF,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7689615488052368,OutputType.CHIP_TF,NaN,NaN,CTCF
110,EFO:0001182 TF ChIP-seq EGR2 genetically modified (insertion) using site-specific recombination targeting H. sapiens EGR2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.942099392414093,OutputType.CHIP_TF,NaN,NaN,EGR2
111,EFO:0001182 TF ChIP-seq FEZF1 genetically modified (insertion) using site-specific recombination targeting H. sapiens FEZF1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.770540177822113,OutputType.CHIP_TF,NaN,NaN,FEZF1
112,EFO:0001182 TF ChIP-seq GLIS1 genetically modified (insertion) using site-specific recombination targeting H. sapiens GLIS1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7717919945716858,OutputType.CHIP_TF,NaN,NaN,GLIS1
113,EFO:0001182 TF ChIP-seq GLIS2 genetically modified (insertion) using site-specific recombination targeting H. sapiens GLIS2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7625502943992615,OutputType.CHIP_TF,NaN,NaN,GLIS2
114,EFO:0001182 TF ChIP-seq HIC1 genetically modified (insertion) using site-specific recombination targeting H. sapiens HIC1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.762137234210968,OutputType.CHIP_TF,NaN,NaN,HIC1
115,EFO:0001182 TF ChIP-seq HOXB7 genetically modified (insertion) using CRISPR targeting H. sapiens HOXB7,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,true,1.2918630838394165,OutputType.CHIP_TF,NaN,NaN,HOXB7
116,EFO:0001182 TF ChIP-seq IKZF3 genetically modified (insertion) using site-specific recombination targeting H. sapiens IKZF3,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7938698530197144,OutputType.CHIP_TF,NaN,NaN,IKZF3
117,EFO:0001182 TF ChIP-seq INSM2 genetically modified (insertion) using site-specific recombination targeting H. sapiens INSM2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7724045515060425,OutputType.CHIP_TF,NaN,NaN,INSM2
118,EFO:0001182 TF ChIP-seq KLF1 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7646961212158203,OutputType.CHIP_TF,NaN,NaN,KLF1
119,EFO:0001182 TF ChIP-seq KLF10 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7773643136024475,OutputType.CHIP_TF,NaN,NaN,KLF10
120,EFO:0001182 TF ChIP-seq KLF16 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF16,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.778775155544281,OutputType.CHIP_TF,NaN,NaN,KLF16
121,EFO:0001182 TF ChIP-seq KLF17 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF17,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7642236351966858,OutputType.CHIP_TF,NaN,NaN,KLF17
122,EFO:0001182 TF ChIP-seq KLF7 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF7,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7775574326515198,OutputType.CHIP_TF,NaN,NaN,KLF7
123,EFO:0001182 TF ChIP-seq KLF8 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF8,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7804300785064697,OutputType.CHIP_TF,NaN,NaN,KLF8
124,EFO:0001182 TF ChIP-seq KLF9 genetically modified (insertion) using site-specific recombination targeting H. sapiens KLF9,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7762227058410645,OutputType.CHIP_TF,NaN,NaN,KLF9
125,EFO:0001182 TF ChIP-seq MAZ genetically modified (insertion) using site-specific recombination targeting H. sapiens MAZ,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7620867490768433,OutputType.CHIP_TF,NaN,NaN,MAZ
126,EFO:0001182 TF ChIP-seq MZF1 genetically modified (insertion) using site-specific recombination targeting H. sapiens MZF1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7765515446662903,OutputType.CHIP_TF,NaN,NaN,MZF1
127,EFO:0001182 TF ChIP-seq OSR2 genetically modified (insertion) using site-specific recombination targeting H. sapiens OSR2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7826107740402222,OutputType.CHIP_TF,NaN,NaN,OSR2
128,EFO:0001182 TF ChIP-seq PATZ1 genetically modified (insertion) using site-specific recombination targeting H. sapiens PATZ1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.748282253742218,OutputType.CHIP_TF,NaN,NaN,PATZ1
129,EFO:0001182 TF ChIP-seq PBX3 genetically modified (insertion) using CRISPR targeting H. sapiens PBX3,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,true,0.9701140522956848,OutputType.CHIP_TF,NaN,NaN,PBX3
130,EFO:0001182 TF ChIP-seq PRDM1 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7565638422966003,OutputType.CHIP_TF,NaN,NaN,PRDM1
131,EFO:0001182 TF ChIP-seq PRDM10 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7495290637016296,OutputType.CHIP_TF,NaN,NaN,PRDM10
132,EFO:0001182 TF ChIP-seq PRDM4 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM4,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7826750874519348,OutputType.CHIP_TF,NaN,NaN,PRDM4
133,EFO:0001182 TF ChIP-seq PRDM6 genetically modified (insertion) using site-specific recombination targeting H. sapiens PRDM6,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.8096958994865417,OutputType.CHIP_TF,NaN,NaN,PRDM6
134,EFO:0001182 TF ChIP-seq REST genetically modified (insertion) using site-specific recombination targeting H. sapiens REST,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7782301306724548,OutputType.CHIP_TF,NaN,NaN,REST
135,EFO:0001182 TF ChIP-seq SCRT1 genetically modified (insertion) using site-specific recombination targeting H. sapiens SCRT1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7717620730400085,OutputType.CHIP_TF,NaN,NaN,SCRT1
136,EFO:0001182 TF ChIP-seq SCRT2 genetically modified (insertion) using site-specific recombination targeting H. sapiens SCRT2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7433635592460632,OutputType.CHIP_TF,NaN,NaN,SCRT2
137,EFO:0001182 TF ChIP-seq SETDB1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,false,0.8838952779769897,OutputType.CHIP_TF,NaN,NaN,SETDB1
138,EFO:0001182 TF ChIP-seq SP2 genetically modified (insertion) using site-specific recombination targeting H. sapiens SP2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7322329878807068,OutputType.CHIP_TF,NaN,NaN,SP2
139,EFO:0001182 TF ChIP-seq SP3 genetically modified (insertion) using site-specific recombination targeting H. sapiens SP3,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7650193572044373,OutputType.CHIP_TF,NaN,NaN,SP3
140,EFO:0001182 TF ChIP-seq SP7 genetically modified (insertion) using site-specific recombination targeting H. sapiens SP7,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7388457655906677,OutputType.CHIP_TF,NaN,NaN,SP7
141,EFO:0001182 TF ChIP-seq TCF7L2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,false,0.8792089223861694,OutputType.CHIP_TF,NaN,NaN,TCF7L2
142,EFO:0001182 TF ChIP-seq TRIM28,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,false,0.7131395936012268,OutputType.CHIP_TF,NaN,NaN,TRIM28
143,EFO:0001182 TF ChIP-seq WT1 genetically modified (insertion) using site-specific recombination targeting H. sapiens WT1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7709176540374756,OutputType.CHIP_TF,NaN,NaN,WT1
144,EFO:0001182 TF ChIP-seq YY1 genetically modified (insertion) using site-specific recombination targeting H. sapiens YY1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7788075804710388,OutputType.CHIP_TF,NaN,NaN,YY1
145,EFO:0001182 TF ChIP-seq YY2 genetically modified (insertion) using site-specific recombination targeting H. sapiens YY2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7768064141273499,OutputType.CHIP_TF,NaN,NaN,YY2
146,EFO:0001182 TF ChIP-seq ZBTB10 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7738956809043884,OutputType.CHIP_TF,NaN,NaN,ZBTB10
147,EFO:0001182 TF ChIP-seq ZBTB11 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB11,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7706739902496338,OutputType.CHIP_TF,NaN,NaN,ZBTB11
148,EFO:0001182 TF ChIP-seq ZBTB12 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB12,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.8083616495132446,OutputType.CHIP_TF,NaN,NaN,ZBTB12
149,EFO:0001182 TF ChIP-seq ZBTB17 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB17,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7136586904525757,OutputType.CHIP_TF,NaN,NaN,ZBTB17
150,EFO:0001182 TF ChIP-seq ZBTB20 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB20,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7374602556228638,OutputType.CHIP_TF,NaN,NaN,ZBTB20
151,EFO:0001182 TF ChIP-seq ZBTB21 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB21,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7684542536735535,OutputType.CHIP_TF,NaN,NaN,ZBTB21
152,EFO:0001182 TF ChIP-seq ZBTB26 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB26,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7079533338546753,OutputType.CHIP_TF,NaN,NaN,ZBTB26
153,EFO:0001182 TF ChIP-seq ZBTB44 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB44,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.8045327067375183,OutputType.CHIP_TF,NaN,NaN,ZBTB44
154,EFO:0001182 TF ChIP-seq ZBTB48 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB48,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7695119976997375,OutputType.CHIP_TF,NaN,NaN,ZBTB48
155,EFO:0001182 TF ChIP-seq ZBTB6 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB6,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.8042390942573547,OutputType.CHIP_TF,NaN,NaN,ZBTB6
156,EFO:0001182 TF ChIP-seq ZBTB8A genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB8A,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7548887133598328,OutputType.CHIP_TF,NaN,NaN,ZBTB8A
157,EFO:0001182 TF ChIP-seq ZEB1 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZEB1,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.769564151763916,OutputType.CHIP_TF,NaN,NaN,ZEB1
158,EFO:0001182 TF ChIP-seq ZEB2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZEB2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.752129077911377,OutputType.CHIP_TF,NaN,NaN,ZEB2
159,EFO:0001182 TF ChIP-seq ZFHX2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZFHX2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7410730123519897,OutputType.CHIP_TF,NaN,NaN,ZFHX2
160,EFO:0001182 TF ChIP-seq ZFP37 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZFP37,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7604038119316101,OutputType.CHIP_TF,NaN,NaN,ZFP37
161,EFO:0001182 TF ChIP-seq ZFP69B genetically modified (insertion) using site-specific recombination targeting H. sapiens ZFP69B,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7733308672904968,OutputType.CHIP_TF,NaN,NaN,ZFP69B
162,EFO:0001182 TF ChIP-seq ZIC2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZIC2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.761533796787262,OutputType.CHIP_TF,NaN,NaN,ZIC2
163,EFO:0001182 TF ChIP-seq ZNF10 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF10,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7837669253349304,OutputType.CHIP_TF,NaN,NaN,ZNF10
164,EFO:0001182 TF ChIP-seq ZNF121 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF121,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7637369632720947,OutputType.CHIP_TF,NaN,NaN,ZNF121
165,EFO:0001182 TF ChIP-seq ZNF133 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF133,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.8034995794296265,OutputType.CHIP_TF,NaN,NaN,ZNF133
166,EFO:0001182 TF ChIP-seq ZNF146 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF146,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7877136468887329,OutputType.CHIP_TF,NaN,NaN,ZNF146
167,EFO:0001182 TF ChIP-seq ZNF157 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF157,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7927348613739014,OutputType.CHIP_TF,NaN,NaN,ZNF157
168,EFO:0001182 TF ChIP-seq ZNF18 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF18,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.78887939453125,OutputType.CHIP_TF,NaN,NaN,ZNF18
169,EFO:0001182 TF ChIP-seq ZNF189 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF189,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7442852258682251,OutputType.CHIP_TF,NaN,NaN,ZNF189
170,EFO:0001182 TF ChIP-seq ZNF2 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF2,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7517942190170288,OutputType.CHIP_TF,NaN,NaN,ZNF2
171,EFO:0001182 TF ChIP-seq ZNF24 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF24,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7766969799995422,OutputType.CHIP_TF,NaN,NaN,ZNF24
172,EFO:0001182 TF ChIP-seq ZNF263,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,single,false,0.8777823448181152,OutputType.CHIP_TF,NaN,NaN,ZNF263
173,EFO:0001182 TF ChIP-seq ZNF324 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF324,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7764416337013245,OutputType.CHIP_TF,NaN,NaN,ZNF324
174,EFO:0001182 TF ChIP-seq ZNF335 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF335,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7333441376686096,OutputType.CHIP_TF,NaN,NaN,ZNF335
175,EFO:0001182 TF ChIP-seq ZNF34 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF34,.,TF ChIP-seq,EFO:0001182,HEK293,cell_line,embryonic,encode,paired,true,0.7890019416809082,OutputType.CHIP_TF,NaN,NaN,ZNF34
